timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1763414469475,-0.7978523,0.038019657,3.914198,0.20566118,0.003611423,0.27403617,-0.09454346,0.13237,0.16220093,0.22971596
1763414469483,-0.56865644,-0.2211144,3.875595,0.1494106,-0.25533208,0.35281706,-0.09454346,0.13237,0.16220093,0.22971596
1763414469483,-0.40417838,-0.43935943,4.0382338,0.10761243,-0.24035648,0.5501983,-0.09454346,0.13237,0.16220093,0.22971596
1763414469483,-0.34832335,-0.4990263,3.1873932,0.015437186,-0.10360283,-0.4470172,0.5972748,-0.17506409,0.29431152,0.68847936
1763414469483,-0.25619173,-0.45322227,2.2946377,0.057299286,-0.004098624,-0.5740161,0.5972748,-0.17506409,0.29431152,0.68847936
1763414469483,-0.14992666,-0.37428308,2.7343283,0.08064589,0.03361696,0.6691544,0.5972748,-0.17506409,0.29431152,0.68847936
1763414469483,-0.010288954,-0.30626988,3.3693542,0.12464504,0.030584872,0.90845895,0.5972748,-0.17506409,0.29431152,0.68847936
1763414469483,0.12893724,-0.2439704,2.375803,0.1381973,0.031672508,-0.65661573,0.5972748,-0.17506409,0.29431152,0.68847936
1763414469484,0.27161193,-0.17835832,0.43202972,0.15556842,0.041215032,-1.706193,1.0177002,-0.5317993,0.27964783,1.1818321
1763414469484,0.4411893,-0.17202783,-0.07091713,0.19673856,-0.0115053505,-0.45974386,1.0177002,-0.5317993,0.27964783,1.1818321
1763414469484,0.805599,-0.2571268,1.6918211,0.40852863,-0.10230176,1.7556465,1.0177002,-0.5317993,0.27964783,1.1818321
1763414469484,0.89006925,-0.35016584,0.78196335,0.16503018,-0.11875172,-0.74067557,0.95936584,-0.64328,0.17045593,1.1675818
1763414469484,0.91370606,-0.2594726,-1.1168842,0.11264378,0.05567664,-1.8206513,0.95936584,-0.64328,0.17045593,1.1675818
1763414469484,0.8803537,-0.14037776,-1.3743467,0.058018267,0.093147576,-0.369151,0.95936584,-0.64328,0.17045593,1.1675818
1763414469484,0.8433716,-0.10526037,-0.4153309,0.051053345,0.021079615,0.8215811,0.95936584,-0.64328,0.17045593,1.1675818
1763414469484,0.7924974,-0.12406635,-0.102915764,0.03346294,-0.02933202,0.270882,0.6349945,-0.54096985,-0.010665894,0.83425426
1763414469484,0.6894512,-0.12076235,-0.5365925,-0.02379644,-0.009102635,-0.4439683,0.6349945,-0.54096985,-0.010665894,0.83425426
1763414469484,0.56036663,-0.060144186,-0.785656,-0.060139477,0.048541926,-0.30272275,0.6349945,-0.54096985,-0.010665894,0.83425426
1763414469484,0.4693911,-0.031493425,-0.6040478,-0.03493887,0.022636339,0.1030426,0.6349945,-0.54096985,-0.010665894,0.83425426
1763414469484,0.43292737,-0.054389477,-0.41049194,0.010475397,-0.026045395,0.13315105,0.6349945,-0.54096985,-0.010665894,0.83425426
1763414469484,0.42678165,-0.100358486,-0.45352554,0.037147045,-0.05140796,-0.08408281,0.39476013,-0.33052063,-0.1126709,0.52704287
1763414469484,0.42672682,-0.12404394,-0.5656166,0.04262334,-0.033721305,-0.15744364,0.39476013,-0.33052063,-0.1126709,0.52704287
1763414469484,0.48730135,-0.18313026,-0.59376335,0.103247225,-0.07149072,-0.08470839,0.39476013,-0.33052063,-0.1126709,0.52704287
1763414469485,0.5461221,-0.20816183,-0.54536057,0.10755086,-0.043344602,-0.010973573,0.31108093,-0.19337463,-0.12947083,0.38849425
1763414469485,0.5695195,-0.26840448,-0.43969345,0.078009665,-0.081058845,0.05113104,0.31108093,-0.19337463,-0.12947083,0.38849425
1763414469485,0.62421846,-0.2563386,-0.43223953,0.111650884,-0.014774561,-0.036515445,0.31108093,-0.19337463,-0.12947083,0.38849425
1763414469485,0.5762031,-0.14825583,-0.44401932,0.014406502,0.0824489,-0.055003762,0.31108093,-0.19337463,-0.12947083,0.38849425
1763414469485,0.542562,-0.13768339,-0.54441833,0.023979247,-0.004253149,-0.14480096,0.28038025,-0.16864014,-0.19117737,0.3789477
1763414469485,0.48529458,-0.18128896,-0.6162329,-0.0030112267,-0.05737391,-0.12625638,0.28038025,-0.16864014,-0.19117737,0.3789477
1763414469485,0.45238113,-0.15938282,-0.64274406,0.0156160295,0.0037772357,-0.08813447,0.28038025,-0.16864014,-0.19117737,0.3789477
1763414469485,0.4080062,-0.122038364,-0.7268505,8.63E-04,0.021406174,-0.14838088,0.28038025,-0.16864014,-0.19117737,0.3789477
1763414469485,0.35974145,-0.06448245,-0.8062,-0.007464111,0.04535207,-0.15203458,0.2315216,-0.17352295,-0.27012634,0.39582914
1763414469485,0.26278734,0.013370991,-0.914155,-0.060979962,0.071405195,-0.18857503,0.2315216,-0.17352295,-0.27012634,0.39582914
1763414469485,0.1822815,0.07559943,-0.9859314,-0.054227114,0.06356554,-0.16319191,0.2315216,-0.17352295,-0.27012634,0.39582914
1763414469485,0.116384745,0.15311694,-0.9711695,-0.04766859,0.08507746,-0.08383125,0.2315216,-0.17352295,-0.27012634,0.39582914
1763414469485,0.08921456,0.22423577,-0.8937416,-0.015531704,0.086430535,-0.019689083,0.13163757,-0.04447937,-0.2866211,0.31852555
1763414469485,0.06221223,0.31248164,-0.79905796,-0.018080875,0.11066945,0.0053094625,0.13163757,-0.04447937,-0.2866211,0.31852555
1763414469486,0.029986382,0.39124298,-0.7063532,-0.026004624,0.11000952,0.012798965,0.13163757,-0.04447937,-0.2866211,0.31852555
1763414469486,-0.010541201,0.48916554,-0.69465923,-0.037528943,0.13704687,-0.058941364,0.13163757,-0.04447937,-0.2866211,0.31852555
1763414469486,0.0066211224,0.5297899,-0.73313046,0.016108204,0.08954096,-0.10793716,0.06932068,0.1671753,-0.24813843,0.30712476
1763414469486,0.05683446,0.4585204,-0.81245995,0.050875448,-0.01829052,-0.15264255,0.06932068,0.1671753,-0.24813843,0.30712476
1763414469486,0.06543541,0.32634544,-0.8828201,0.014284398,-0.0863229,-0.1516062,0.06932068,0.1671753,-0.24813843,0.30712476
1763414469486,-0.058247328,0.23182893,-0.93482685,-0.11713919,-0.06188196,-0.14028877,0.06932068,0.1671753,-0.24813843,0.30712476
1763414469486,-0.2942307,0.2321229,-0.92279243,-0.2418081,0.023476869,-0.08144832,0.004272461,0.16427612,-0.24234009,0.29280302
1763414469486,-0.46764135,0.26895452,-0.8106146,-0.20283374,0.060043916,0.019898593,0.004272461,0.16427612,-0.24234009,0.29280302
1763414469486,-0.5171478,0.32700324,-0.722538,-0.09627056,0.08494419,0.007015109,0.004272461,0.16427612,-0.24234009,0.29280302
1763414469486,-0.48153186,0.29117918,-0.6920357,-0.016098857,-0.0031237304,-0.041751504,0.004272461,0.16427612,-0.24234009,0.29280302
1763414469486,-0.39899492,0.19734502,-0.7475872,0.034383744,-0.06471625,-0.124755085,-0.0647583,0.14398193,-0.18858337,0.24594334
