timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1763414226666,-0.027377844,-0.30399466,2.0626535,-0.3922018,0.5603006,-0.03360915,-0.45143127,0.3912201,0.21292114,0.63417566
1763414226674,-0.09989703,-0.390481,3.6140518,-0.075256966,-0.11688581,1.7576637,-0.45143127,0.3912201,0.21292114,0.63417566
1763414226674,0.18873763,-0.59065914,4.1833143,0.27864495,-0.23922625,0.9306679,-0.45143127,0.3912201,0.21292114,0.63417566
1763414226674,0.19090343,-0.56643724,3.7405968,0.02103956,-0.03484404,-0.02438593,-0.1003418,0.6966553,0.30270386,0.76617664
1763414226674,0.17479849,-0.5913911,4.2010965,0.0029854178,-0.08159757,0.83455944,-0.1003418,0.6966553,0.30270386,0.76617664
1763414226675,0.07199812,-0.62313604,5.0729027,-0.08532052,-0.09088409,1.2919159,-0.1003418,0.6966553,0.30270386,0.76617664
1763414226675,-0.07195485,-0.60775137,4.5554667,-0.13675314,-0.046928942,-0.010145664,0.80604553,0.48361206,0.25476074,0.9739061
1763414226675,-0.20779419,-0.5562191,3.0277214,-0.14303483,-0.009242892,-1.0721984,0.80604553,0.48361206,0.25476074,0.9739061
1763414226675,-0.25371945,-0.48106623,2.3275213,-0.06670469,0.019530952,-0.3974278,0.80604553,0.48361206,0.25476074,0.9739061
1763414226675,-0.22043788,-0.41931248,2.8831444,0.007909611,0.013647109,0.78837514,0.80604553,0.48361206,0.25476074,0.9739061
1763414226675,-0.15886164,-0.3389659,3.0982876,0.039532453,0.038415313,0.5034578,1.225708,-0.5875397,0.11715698,1.3642906
1763414226675,0.052248,-0.1037817,-0.097706795,0.19522347,0.2012876,-2.8861656,1.225708,-0.5875397,0.11715698,1.3642906
1763414226675,0.15000522,-0.046173096,-1.6842475,0.10298202,0.04723043,-1.5963113,1.225708,-0.5875397,0.11715698,1.3642906
1763414226675,0.2882154,-0.009230614,-1.0530329,0.1532107,0.03232517,0.46278977,1.225708,-0.5875397,0.11715698,1.3642906
1763414226675,0.3561802,-0.0015602112,-0.772244,0.09678635,0.006747341,0.17548561,1.1837158,-1.0872345,0.0446167,1.607872
1763414226675,0.34494066,0.010427475,-1.8311257,0.024378508,0.011831665,-1.1361063,1.1837158,-1.0872345,0.0446167,1.607872
1763414226675,0.28961217,-0.00350523,-2.594452,-0.020834416,-0.012889957,-0.9464388,1.1837158,-1.0872345,0.0446167,1.607872
1763414226675,0.21980083,0.021308899,-2.4177103,-0.040850133,0.024463605,-0.08270359,1.1837158,-1.0872345,0.0446167,1.607872
1763414226675,0.16913927,0.024694443,-1.9616232,-0.028681472,0.005516434,0.21431613,0.7405243,-0.6510773,0.00491333,0.9860537
1763414226676,0.08650279,0.05131817,-1.8305054,-0.06572254,0.02909317,-0.06504452,0.7405243,-0.6510773,0.00491333,0.9860537
1763414226676,0.02644968,0.052921772,-1.7846088,-0.05140283,0.0067354217,-0.1371541,0.7405243,-0.6510773,0.00491333,0.9860537
1763414226676,0.038532257,0.08138466,-1.593802,0.014727546,0.033755064,0.01234591,0.7405243,-0.6510773,0.00491333,0.9860537
1763414226676,0.114418626,0.07629633,-1.262361,0.0797396,0.003050141,0.17206073,0.32055664,0.046081543,0.07469177,0.33235362
1763414226676,0.22182894,0.049063683,-0.947546,0.118852176,-0.019603014,0.18857896,0.32055664,0.046081543,0.07469177,0.33235362
1763414226676,0.318547,0.004134655,-0.71090555,0.11890097,-0.040022656,0.14188582,0.32055664,0.046081543,0.07469177,0.33235362
1763414226676,0.4390508,-0.022972584,-0.56138706,0.1523585,-0.026693773,0.07842791,0.32055664,0.046081543,0.07469177,0.33235362
1763414226676,0.5413737,-0.05875206,-0.4435258,0.14622802,-0.038076736,0.061722577,0.12660217,0.37457275,0.12953186,0.41606653
1763414226676,0.6506984,-0.055695534,-0.30904818,0.16346207,-0.0028186813,0.090125024,0.12660217,0.37457275,0.12953186,0.41606653
1763414226676,0.70868945,-0.0258708,-0.32744265,0.12306088,0.024255179,-0.0492993,0.12660217,0.37457275,0.12953186,0.41606653
1763414226676,0.68940365,-0.017172337,-0.37428236,0.05158317,0.0061113834,-0.07958397,0.12660217,0.37457275,0.12953186,0.41606653
1763414226676,0.6101197,-0.008095741,-0.4662881,-0.010343552,0.0073593613,-0.12943396,0.029769897,0.06410217,-0.001953125,0.07070466
1763414226676,0.5218941,0.029957294,-0.55567884,-0.027213633,0.037243463,-0.13601959,0.029769897,0.06410217,-0.001953125,0.07070466
1763414226676,0.44681752,-0.017834663,-0.6592283,-0.02288717,-0.04479623,-0.1591174,0.029769897,0.06410217,-0.001953125,0.07070466
1763414226676,0.38065183,-0.041469097,-0.6479683,-0.021483928,-0.0254179,-0.054662824,0.029769897,0.06410217,-0.001953125,0.07070466
1763414226676,0.35434425,-0.050453186,-0.6200628,0.011757612,-0.013131,-0.0368914,0.029769897,0.06410217,-0.001953125,0.07070466
1763414226677,0.30329335,-0.020918846,-0.7021556,-0.015616477,0.024489019,-0.14409906,-0.028717041,-0.24865723,-0.13572693,0.28474003
1763414226677,0.23960304,0.030364513,-0.7961507,-0.033360958,0.049191475,-0.16421068,-0.028717041,-0.24865723,-0.13572693,0.28474003
1763414226677,0.20444596,0.08900356,-0.8949642,-0.011196777,0.061675504,-0.17842865,-0.028717041,-0.24865723,-0.13572693,0.28474003
1763414226677,0.18839467,0.13831091,-1.0344882,0.0043933094,0.058207706,-0.22902042,-0.062164307,-0.34701538,-0.16230774,0.38810807
