timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1763414104043,0.16832161,-0.94473314,2.8971844,1.0041623,-0.4302885,-1.9876575,-0.3310852,0.27026367,0.11074829,0.44150317
1763414104043,-0.15380645,-0.2966485,2.9441395,-0.30529588,0.5536113,0.3366735,-0.3310852,0.27026367,0.11074829,0.44150317
1763414104043,0.19948149,-0.7315254,4.346669,0.33790728,-0.46454176,1.6969438,-0.3310852,0.27026367,0.11074829,0.44150317
1763414104043,0.32919073,-0.9335065,3.6352158,0.1496574,-0.2751336,-0.27678633,-0.3310852,0.27026367,0.11074829,0.44150317
1763414104043,0.31370616,-0.8293495,2.8088045,0.017434508,0.010806322,-0.46288967,0.40194702,0.636322,0.38807678,0.84680027
1763414104043,0.33862472,-0.8378353,3.696381,0.056289166,-0.09142077,1.168457,0.40194702,0.636322,0.38807678,0.84680027
1763414104043,0.3390622,-0.7539439,3.754642,0.03429997,1.08E-04,0.42789912,0.40194702,0.636322,0.38807678,0.84680027
1763414104043,0.2339189,-0.54494715,2.357572,-0.07123709,0.13360238,-1.0216057,1.1824799,0.19360352,0.2538452,1.2248176
1763414104043,0.061867714,-0.36655188,0.8405032,-0.14865929,0.12390053,-1.2813115,1.1824799,0.19360352,0.2538452,1.2248176
1763414104043,-0.0745852,-0.20370817,0.8057499,-0.13026614,0.12618852,0.049297035,1.1824799,0.19360352,0.2538452,1.2248176
1763414104044,-0.20665169,-0.02488184,1.4829392,-0.13952501,0.1584555,0.75776434,1.1824799,0.19360352,0.2538452,1.2248176
1763414104044,-0.32148695,0.1199646,0.5787053,-0.13550043,0.14235826,-0.75593996,1.1041412,-0.9151306,-0.09144592,1.4369949
1763414104044,-0.4821279,0.3944211,-2.5449648,-0.19278964,0.28645295,-3.0657995,1.1041412,-0.9151306,-0.09144592,1.4369949
1763414104044,-0.42894197,0.4212861,-2.0386963,0.0049731433,0.06630713,0.25177193,1.1041412,-0.9151306,-0.09144592,1.4369949
1763414104044,-0.23751116,0.389997,-1.2658014,0.1485366,0.010839522,0.56902516,1.1041412,-0.9151306,-0.09144592,1.4369949
1763414104044,-0.052919865,0.3626876,-1.9501414,0.16084017,0.011690289,-0.8109201,0.7255554,-1.0652466,-0.12794495,1.2952031
1763414104044,0.095139265,0.3729105,-3.0273004,0.14276715,0.046491683,-1.2721732,0.7255554,-1.0652466,-0.12794495,1.2952031
1763414104044,0.17918324,0.33947277,-3.180767,0.09355791,0.003853321,-0.45619678,0.7255554,-1.0652466,-0.12794495,1.2952031
1763414104044,0.20924902,0.28624487,-2.7178392,0.04798411,-0.019280612,0.14485097,0.7255554,-1.0652466,-0.12794495,1.2952031
