timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1763414280522,-1.5037982,-1.1198635,6.3517966,-0.28296387,-0.72764945,1.0273385,-0.6737976,-0.4190979,-0.18644714,0.81511277
1763414280534,-1.269171,-1.2572689,7.3519034,0.08424735,-0.2493918,1.6352868,-0.6737976,-0.4190979,-0.18644714,0.81511277
1763414280534,-1.0515225,-1.2174997,7.873111,0.09073138,-0.085957766,1.2563977,-0.6737976,-0.4190979,-0.18644714,0.81511277
1763414280534,-0.6705618,-1.1618352,8.844587,0.27580845,-0.06608546,1.7587876,-0.27825928,-1.0898285,-0.08015442,1.1276432
1763414280534,-0.48753536,-1.2120924,8.013995,0.115970254,-0.16644073,0.053866863,-0.27825928,-1.0898285,-0.08015442,1.1276432
1763414280534,-0.26601684,-1.1886792,6.843028,0.17276496,-0.09779608,-0.3695674,-0.27825928,-1.0898285,-0.08015442,1.1276432
1763414280534,-0.14864552,-1.0356021,6.5879107,0.09076963,0.034209132,0.4291854,1.3591766,-1.361206,0.15640259,1.9299494
1763414280534,-0.1731801,-0.80282164,6.6236806,-0.039399132,0.12922025,0.694561,1.3591766,-1.361206,0.15640259,1.9299494
1763414280534,-0.3319627,-0.5056081,4.8074355,-0.17610061,0.21693134,-1.1538768,1.3591766,-1.361206,0.15640259,1.9299494
1763414280534,-0.5319494,-0.15323591,2.0281467,-0.23318297,0.30181134,-2.298545,1.3591766,-1.361206,0.15640259,1.9299494
1763414280535,-0.73077166,0.10537481,0.4269123,-0.2520172,0.24328713,-1.3984197,2.012207,-2.4757385,-0.018753052,3.1903934
1763414280535,-0.8895627,0.2080841,0.19845486,-0.23186827,0.113246776,-0.18576622,2.012207,-2.4757385,-0.018753052,3.1903934
1763414280535,-1.063873,0.3612995,-1.5082517,-0.26326662,0.17402382,-1.686861,2.012207,-2.4757385,-0.018753052,3.1903934
1763414280535,-1.12133,0.50849676,-4.3982434,-0.16384429,0.1833272,-3.040817,2.012207,-2.4757385,-0.018753052,3.1903934
1763414280535,-0.9257966,0.64491606,-5.243854,0.08340037,0.18726897,-1.285435,1.6041412,-2.706955,-0.0448761,3.1468854
1763414280535,-0.52933645,0.6301441,-4.4976673,0.3038805,0.04971969,0.22180128,1.6041412,-2.706955,-0.0448761,3.1468854
1763414280535,-0.08345795,0.555151,-4.4131155,0.39294484,-0.011978686,-0.36521482,1.6041412,-2.706955,-0.0448761,3.1468854
1763414280535,0.28641748,0.49425268,-5.21933,0.36152965,-0.0053831935,-1.2475259,1.6041412,-2.706955,-0.0448761,3.1468854
1763414280536,0.61134976,0.41863108,-5.3309746,0.35357404,-0.02619633,-0.6335778,0.7527313,-1.3274689,0.14709473,1.5331063
1763414280536,0.83572185,0.3377986,-4.438492,0.28550708,-0.038969368,0.359385,0.7527313,-1.3274689,0.14709473,1.5331063
1763414280536,0.9554359,0.19112301,-3.3764458,0.20328623,-0.11289573,0.6181967,0.7527313,-1.3274689,0.14709473,1.5331063
1763414280536,0.92563486,0.072957516,-2.5904732,0.06574261,-0.09905319,0.44832802,0.7527313,-1.3274689,0.14709473,1.5331063
1763414280536,0.91222113,-0.0800457,-1.7514725,0.07914978,-0.14570746,0.57995343,-0.05177307,0.1462555,0.12005615,0.19617492
1763414280536,0.8558464,-0.23829317,-0.78129816,0.03484738,-0.16625205,0.795027,-0.05177307,0.1462555,0.12005615,0.19617492
1763414280536,0.79543334,-0.39126062,0.17573977,0.025171578,-0.17679678,0.8789081,-0.05177307,0.1462555,0.12005615,0.19617492
1763414280536,0.7438383,-0.46141624,0.87747383,0.02794832,-0.10928169,0.719308,-0.27963257,0.6925354,0.017593384,0.74706703
1763414280536,0.6646178,-0.51899576,1.3132172,-0.0048366785,-0.10372114,0.5234907,-0.27963257,0.6925354,0.017593384,0.74706703
1763414280536,0.5736419,-0.5216999,1.476913,-0.02451408,-0.054603726,0.2950176,-0.27963257,0.6925354,0.017593384,0.74706703
1763414280536,0.40325046,-0.46265793,1.447916,-0.113027215,0.0068719685,0.118694425,-0.27963257,0.6925354,0.017593384,0.74706703
1763414280536,0.15716708,-0.33220625,1.266736,-0.20575833,0.08418587,-0.036388397,-0.27963257,0.6925354,0.017593384,0.74706703
1763414280537,-0.088623226,-0.15385294,0.86592674,-0.23007359,0.14513269,-0.2741357,0.006713867,0.6509857,-0.023803711,0.65145534
1763414280537,-0.26789683,-0.0129647255,0.37620878,-0.18813592,0.12550291,-0.4031253,0.006713867,0.6509857,-0.023803711,0.65145534
1763414280537,-0.32094145,0.04826784,-0.14359951,-0.07983431,0.059936095,-0.4821874,0.006713867,0.6509857,-0.023803711,0.65145534
1763414280537,-0.24267232,0.08333111,-0.62748384,0.046174973,0.03989005,-0.4982443,0.006713867,0.6509857,-0.023803711,0.65145534
1763414280537,-0.08687782,0.09997606,-1.0043297,0.13152726,0.024978064,-0.4395942,0.1693573,0.42771912,0.06187439,0.4641702
1763414280537,0.09001982,0.09154987,-1.277153,0.16820985,0.0015714169,-0.37325633,0.1693573,0.42771912,0.06187439,0.4641702
1763414280537,0.28426474,0.08946514,-1.4247942,0.2032469,0.0070702583,-0.27535653,0.1693573,0.42771912,0.06187439,0.4641702
1763414280537,0.4653839,0.10109615,-1.5145307,0.20954561,0.020577528,-0.23221588,0.1693573,0.42771912,0.06187439,0.4641702
1763414280537,0.59817165,0.1242013,-1.5369625,0.17932618,0.033214763,-0.17388499,0.1693573,0.42771912,0.06187439,0.4641702
1763414280537,0.6995688,0.13740778,-1.5449395,0.16121435,0.025626615,-0.1616733,0.00869751,0.5187378,0.16648865,0.5448697
1763414280537,0.7408965,0.16471529,-1.5194674,0.11128461,0.04104829,-0.12902188,0.00869751,0.5187378,0.16648865,0.5448697
1763414280537,0.7220143,0.17499495,-1.4270306,0.05520743,0.02675119,-0.059509993,0.00869751,0.5187378,0.16648865,0.5448697
1763414280537,0.66931164,0.17064619,-1.3035479,0.019498765,0.013150737,-0.019220352,0.00869751,0.5187378,0.16648865,0.5448697
1763414280537,0.5776131,0.13712025,-1.2085333,-0.02476734,-0.016461328,-0.03534019,-0.25901794,0.73483276,0.12600708,0.7892701
1763414280537,0.47537196,0.10534334,-1.0891843,-0.044479847,-0.018064879,-0.001504302,-0.25901794,0.73483276,0.12600708,0.7892701
