timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1766095912617,-1.6802881,-0.66076326,-0.62097883,-2.2438788,-0.34634873,-13.313612,0.049209595,-0.04396057,0.031723022,0.07321521
1766095912617,-2.5961475,-0.34736156,2.1191926,-1.0838883,0.24732536,2.6780734,0.049209595,-0.04396057,0.031723022,0.07321521
1766095912618,-2.3970118,-0.19062662,2.1490593,-0.060478926,0.12199879,0.241786,0.4975891,-0.09039307,0.06562805,0.5099734
1766095912618,-2.1401405,-0.05723858,-0.075922966,0.017169952,0.114325374,-2.0100763,0.4975891,-0.09039307,0.06562805,0.5099734
1766095912618,-1.9659729,-0.00861454,0.13189888,-0.03984642,0.04290018,0.20022956,0.4975891,-0.09039307,0.06562805,0.5099734
1766095912618,-1.6513526,-0.0036239624,1.3212137,0.11802292,0.0041291234,1.2025048,0.4975891,-0.09039307,0.06562805,0.5099734
1766095912618,-1.1637554,-0.08515835,1.1147656,0.32246196,-0.08189678,-0.074326634,0.75935364,-0.111312866,0.29882812,0.8235938
1766095912618,-0.6922028,-0.07593441,-0.7404733,0.35517704,7.08E-04,-1.7437624,0.75935364,-0.111312866,0.29882812,0.8235938
1766095912618,-0.34097648,0.08031225,-1.6687827,0.28200603,0.14865321,-1.0023568,0.75935364,-0.111312866,0.29882812,0.8235938
1766095912618,-0.07138419,0.24296999,-0.7805095,0.23549464,0.17068896,0.7213949,0.75935364,-0.111312866,0.29882812,0.8235938
1766095912618,0.26618266,0.31903982,-0.07194567,0.33042842,0.10036683,0.63051283,0.69459534,-0.12765503,0.35868835,0.79209584
1766095912618,1.012476,0.24384785,-1.5887823,0.77291155,-0.043287992,-1.5240312,0.69459534,-0.12765503,0.35868835,0.79209584
1766095912618,1.1688666,0.13318682,-2.8985672,0.25763828,-0.08627623,-1.4686632,0.69459534,-0.12765503,0.35868835,0.79209584
1766095912618,1.1760616,0.2596097,-1.82686,0.12408173,0.13974157,0.7818506,0.69459534,-0.12765503,0.35868835,0.79209584
1766095912618,1.2106831,0.43150616,-0.9816284,0.15222764,0.19785744,0.66254544,0.44047546,-0.051589966,0.2675171,0.51792425
1766095912618,1.2847159,0.44776535,-1.8247795,0.19510114,0.059409827,-0.941314,0.44047546,-0.051589966,0.2675171,0.51792425
1766095912618,1.4083049,0.3684621,-2.6477036,0.25206065,-0.034526706,-1.0054021,0.44047546,-0.051589966,0.2675171,0.51792425
1766095912618,1.5962489,0.29656696,-2.5852075,0.32877445,-0.035048902,-0.20227432,0.44047546,-0.051589966,0.2675171,0.51792425
1766095912618,1.7698114,0.23460293,-2.080616,0.33318746,-0.032307327,0.24607062,0.14421082,-0.0019683838,0.12947083,0.19381261
1766095912619,1.9143691,0.230237,-2.0521746,0.32153893,0.019094378,-0.17962027,0.14421082,-0.0019683838,0.12947083,0.19381261
1766095912619,1.9798188,0.20686865,-2.3319273,0.25688672,-3.45E-04,-0.4849702,0.14421082,-0.0019683838,0.12947083,0.19381261
1766095912619,1.987746,0.18376017,-2.4560108,0.20590913,-0.0024216175,-0.3572762,0.14421082,-0.0019683838,0.12947083,0.19381261
1766095912619,1.9212933,0.16325808,-2.3744798,0.13232195,-0.0021260679,-0.16407013,-0.15542603,0.12738037,-0.027374268,0.20281114
1766095912619,1.751893,0.14064693,-2.2071285,0.022729158,-0.0062853247,-0.07009673,-0.15542603,0.12738037,-0.027374268,0.20281114
1766095912621,1.5388999,0.09414625,-1.968276,-0.03780377,-0.032435983,0.0181396,-0.15542603,0.12738037,-0.027374268,0.20281114
1766095912654,1.2772713,0.0044493675,-1.7558026,-0.107738614,-0.080282256,0.015645742,-0.15542603,0.12738037,-0.027374268,0.20281114
