timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1766095879806,0.14013171,-0.5062027,3.455512,-1.187686,0.32349378,-6.18647,0.014846802,-0.033721924,0.027908325,0.046221968
1766095879806,-3.3339891,0.084617615,-0.72801447,-3.4601078,0.5402,-3.8379753,0.30256653,-0.16812134,-0.029815674,0.34741944
1766095879806,-2.9137053,-0.3107729,0.997035,0.08688474,-0.38692874,1.652248,0.30256653,-0.16812134,-0.029815674,0.34741944
1766095879806,-2.35183,-0.2621398,0.23140144,0.2705047,0.017555803,-0.66593003,0.30256653,-0.16812134,-0.029815674,0.34741944
1766095879806,-1.722899,0.07648659,0.45839787,0.39374804,0.31241238,0.25013655,0.30256653,-0.16812134,-0.029815674,0.34741944
1766095879806,-1.0242836,0.2625494,0.8262272,0.52632535,0.19371147,0.4136691,0.6570282,0.01071167,0.19573975,0.6856492
1766095879806,-0.30537057,0.18893528,-0.09923267,0.6164847,-0.04735917,-0.8428371,0.6570282,0.01071167,0.19573975,0.6856492
1766095879806,0.24731493,0.0690465,-1.8452454,0.52214843,-0.10099524,-1.7559359,0.6570282,0.01071167,0.19573975,0.6856492
1766095879806,0.55394244,0.15949726,-2.223956,0.33135903,0.09735541,-0.5632353,0.6570282,0.01071167,0.19573975,0.6856492
1766095879806,0.7310467,0.40995502,-0.9523978,0.2324985,0.2664075,1.0491626,0.4975891,-0.22706604,0.19406128,0.58035654
1766095879806,1.0596032,0.71234226,-0.28380585,0.40166122,0.34338275,0.57335216,0.4975891,-0.22706604,0.19406128,0.58035654
1766095879806,1.1437597,0.44298792,-2.6964579,0.19011688,-0.19812012,-2.4410326,0.4975891,-0.22706604,0.19406128,0.58035654
1766095879806,1.1123068,0.17875385,-2.7716289,0.082923055,-0.21993527,-0.34481692,0.4975891,-0.22706604,0.19406128,0.58035654
1766095879806,0.93343353,0.16091967,-1.054965,-0.06764257,4.12E-05,1.4395008,0.21612549,0.039718628,0.0929718,0.23860334
1766095879806,0.7334738,0.24302864,-0.40423918,-0.10661638,0.09820095,0.5452293,0.21612549,0.039718628,0.0929718,0.23860334
1766095879806,0.5673499,0.26426268,-1.14714,-0.09277648,0.045536906,-0.7833248,0.21612549,0.039718628,0.0929718,0.23860334
1766095879806,0.45219016,0.2577896,-1.5796404,-0.05842477,0.019953206,-0.5472144,0.21612549,0.039718628,0.0929718,0.23860334
