timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz
1766095863687,-1.2617091,-0.27687073,0.5988612,-2.2468169,0.38929302,-8.231779,0.22483826,-0.080459595,-0.004928589,0.23885201
1766095863687,-2.784043,-0.14493418,0.55666065,-1.648505,0.10424948,0.017685592,0.22483826,-0.080459595,-0.004928589,0.23885201
1766095863687,-2.1896007,-0.29202366,0.7335005,0.3160379,-0.1615829,0.23250592,0.22483826,-0.080459595,-0.004928589,0.23885201
1766095863687,-1.6378603,0.1580739,0.011009216,0.33278024,0.4208952,-0.6491412,0.22483826,-0.080459595,-0.004928589,0.23885201
1766095863687,-0.98529077,0.4121995,0.4657693,0.48878348,0.269933,0.455861,0.601593,0.051940918,0.13847351,0.6195054
1766095863687,-0.61402357,0.3223095,-0.3841405,0.2727381,-0.048670053,-0.8033328,0.601593,0.051940918,0.13847351,0.6195054
1766095863687,-0.07949638,0.1595273,-1.6338677,0.4731248,-0.13055125,-1.2881413,0.601593,0.051940918,0.13847351,0.6195054
1766095863687,0.34848702,0.103973866,-1.4859247,0.42003375,-0.0396007,-0.015443802,0.49713135,-0.14781189,0.19818115,0.555215
1766095863687,0.599635,0.21561575,-0.15723848,0.2859967,0.12203927,1.1800938,0.49713135,-0.14781189,0.19818115,0.555215
1766095863687,0.7357341,0.3574648,-0.18916178,0.19606262,0.16341062,-0.04764715,0.49713135,-0.14781189,0.19818115,0.555215
1766095863687,0.8186439,0.38382816,-1.8360224,0.15648323,0.062109858,-1.6657767,0.49713135,-0.14781189,0.19818115,0.555215
1766095863688,0.83655035,0.29778576,-2.7975836,0.099770844,-0.047659576,-1.1451635,0.49713135,-0.14781189,0.19818115,0.555215
1766095863688,0.7939948,0.23573208,-0.8834057,0.04109949,-0.03227511,1.6344194,0.49713135,-0.14781189,0.19818115,0.555215
1766095863688,0.9168078,0.21123886,0.15384674,0.20221251,-9.20E-04,0.94891185,0.49713135,-0.14781189,0.19818115,0.555215
1766095863688,0.99902415,0.197793,-1.4076004,0.1738972,0.007678032,-1.5460625,0.25279236,0.008575439,0.09983826,0.27192867
1766095863688,0.90072775,0.2507019,-2.5319662,0.0016060472,0.07268821,-1.2651259,0.25279236,0.008575439,0.09983826,0.27192867
1766095863688,0.8229071,0.2407484,-1.9004993,0.012252152,0.015116692,0.37827015,0.0037078857,0.04660034,0.016906738,0.049710944
1766095863688,0.8463172,0.16781807,-1.0495172,0.10570079,-0.048855484,0.6609322,0.0037078857,0.04660034,0.016906738,0.049710944
1766095863688,0.8392643,0.07477665,-1.169169,0.07757884,-0.07625961,-0.22460353,0.0037078857,0.04660034,0.016906738,0.049710944
1766095863688,0.7588165,0.018793106,-1.3999457,0.0034786463,-0.04850588,-0.34769368,0.0037078857,0.04660034,0.016906738,0.049710944
1766095863688,0.6408608,-0.038511276,-1.2158017,-0.042074025,-0.05542507,0.0441494,-0.19650269,0.08874512,-0.03944397,0.2191913
1766095863688,0.48043132,-0.087872505,-0.8965006,-0.0963434,-0.053212356,0.19772089,-0.19650269,0.08874512,-0.03944397,0.2191913
1766095863688,0.34426892,-0.12476444,-0.7024741,-0.08811927,-0.04567919,0.104376376,-0.19650269,0.08874512,-0.03944397,0.2191913
1766095863688,0.22019887,-0.18746376,-0.6884923,-0.08964315,-0.07517576,-0.056265593,-0.19650269,0.08874512,-0.03944397,0.2191913
1766095863688,0.12959397,-0.20435381,-0.68697166,-0.06858501,-0.035636425,-0.06732863,-0.29011536,0.07974243,-0.08265686,0.31202233
1766095863688,0.057902455,-0.22578955,-0.6475959,-0.058732115,-0.04187113,-0.029321373,-0.29011536,0.07974243,-0.08265686,0.31202233
1766095863688,0.0052770376,-0.23489666,-0.58007383,-0.04683517,-0.031686068,0.0027624369,-0.29011536,0.07974243,-0.08265686,0.31202233
1766095863688,-0.02342832,-0.25566387,-0.51063204,-0.028177654,-0.04425688,0.011434376,-0.29011536,0.07974243,-0.08265686,0.31202233
1766095863711,-0.016215563,-0.2737565,-0.49893904,0.004869925,-0.04365903,-0.03937021,-0.32936096,0.039260864,-0.09777832,0.34580436
1766095863711,0.09634578,-0.36552477,-0.54262257,0.110939786,-0.11914392,-0.093577445,-0.32936096,0.039260864,-0.09777832,0.34580436
1766095863711,0.19486761,-0.4135847,-0.45302725,0.10815641,-0.08461243,0.035333037,-0.32936096,0.039260864,-0.09777832,0.34580436
1766095863711,0.035317183,-0.15282059,-0.11555767,-0.14006366,0.21940565,0.29216683,-0.32936096,0.039260864,-0.09777832,0.34580436
1766095863712,-0.22231305,0.067112446,0.27863026,-0.2540985,0.20465097,0.38263217,-0.36953735,0.011932373,-0.13090515,0.39221984
1766095863744,-0.46092272,0.13567495,0.5272083,-0.26084098,0.07527375,0.2764411,-0.36953735,0.011932373,-0.13090515,0.39221984
1766095863744,-0.6468531,0.045483112,0.6477356,-0.23202264,-0.07662434,0.17324811,-0.36953735,0.011932373,-0.13090515,0.39221984
1766095863744,-0.71571565,-0.02671671,0.7936559,-0.1335479,-0.06765151,0.21069384,-0.36953735,0.011932373,-0.13090515,0.39221984
1766095863744,-0.72301507,-0.08569622,0.8548217,-0.07887101,-0.061651185,0.14053142,-0.30722046,-0.010070801,-0.12373352,0.33135453
