timestamp,ax,ay,az,highX,highY,highZ,accelMag,gx,gy,gz,gyroMag
1770843261943,0.5474291,-1.0527191,6.2678003,1.7022265,-1.1840019,-0.6369748,-0.0057373047,0.35447693,0.0025024414,0.35453218
1770843261955,0.78144085,-1.0869355,3.5835953,0.2887547,-0.13948834,-2.057425,-0.0057373047,0.35447693,0.0025024414,0.35453218
1770843261956,0.9015726,-0.6945696,0.3307891,0.19827586,0.28367233,-2.8944466,-0.0057373047,0.35447693,0.0025024414,0.35453218
1770843261956,0.6181193,-0.3358078,0.34890938,-0.19329602,0.2893048,0.051199198,0.7774048,0.31277466,0.057785034,0.8399555
1770843261956,0.46965888,-0.30569696,1.9001007,-0.086648494,-0.003469944,1.5860822,0.7774048,0.31277466,0.057785034,0.8399555
1770843261956,0.3488851,-0.25810242,2.7657304,-0.073807895,0.017024845,1.0556397,0.7774048,0.31277466,0.057785034,0.8399555
1770843261956,0.16023973,-0.15381241,1.4233131,-0.15375686,0.07847977,-1.065844,0.7774048,0.31277466,0.057785034,0.8399555
1770843261956,-0.008684531,-0.0647974,-0.52800703,-0.15290028,0.07363376,-1.8089888,1.1782837,0.33920288,-0.018112183,1.2262704
1770843261956,-0.07283397,-0.01584673,-0.5296807,-0.065017894,0.042470932,-0.054474413,1.1782837,0.33920288,-0.018112183,1.2262704
1770843261956,-0.087497294,0.0675869,0.6983247,-0.02194672,0.08184896,1.1750374,1.1782837,0.33920288,-0.018112183,1.2262704
1770843261956,-0.122866616,0.15908575,0.3679595,-0.044119053,0.09825754,-0.26053268,1.1782837,0.33920288,-0.018112183,1.2262704
1770843261956,-0.18115705,0.37807035,-2.747253,-0.0705771,0.23489319,-3.0784166,0.932251,0.19473267,0.011505127,0.95244163
1770843261956,-0.09857124,0.33819914,-2.730218,0.0644701,-0.0020641685,-0.25769043,0.932251,0.19473267,0.011505127,0.95244163
1770843261956,0.029150903,0.278759,-0.95428276,0.11786502,-0.025620222,1.5029132,0.932251,0.19473267,0.011505127,0.95244163
1770843261957,-0.047242418,0.24935007,-0.6425295,-0.07347823,-0.0015330315,0.21632499,0.932251,0.19473267,0.011505127,0.95244163
1770843261957,-0.22755694,0.29230213,-1.9094853,-0.18503878,0.06788707,-1.3312088,0.46325684,0.10722351,0.019607544,0.4759078
1770843261957,-0.39449817,0.33794165,-2.3319745,-0.18969692,0.07486972,-0.6134378,0.46325684,0.10722351,0.019607544,0.4759078
1770843261957,-0.4286705,0.33339977,-1.7195797,-0.07362217,0.02925229,0.37919736,0.46325684,0.10722351,0.019607544,0.4759078
1770843261957,-0.3736016,0.17549467,-1.4567223,0.012201846,-0.124565125,0.09089947,0.46325684,0.10722351,0.019607544,0.4759078
1770843261957,-0.2798145,0.010158062,-1.8990049,0.056426913,-0.14778714,-0.5879549,0.10620117,-0.023803711,0.039154053,0.115664795
1770843261957,-0.19250774,-0.061908722,-2.2501054,0.059325308,-0.07105098,-0.54100096,0.10620117,-0.023803711,0.039154053,0.115664795
1770843261957,-0.0873204,-0.071768284,-2.2187548,0.08593656,-0.016050436,-0.19366002,0.10620117,-0.023803711,0.039154053,0.115664795
1770843261957,0.06226003,-0.0673852,-2.0825214,0.1408484,-0.0027937442,-0.08564222,0.10620117,-0.023803711,0.039154053,0.115664795
1770843261957,0.1652165,-0.07742691,-2.0781279,0.10918248,-0.016780235,-0.20385861,-0.17524719,-0.15330505,0.08358765,0.24738817
1770843261957,0.20753329,-0.08528566,-2.22677,0.058838427,-0.015601449,-0.35645485,-0.17524719,-0.15330505,0.08358765,0.24738817
1770843261957,0.1850437,-0.069402695,-2.1626506,-0.0017362535,0.007354401,-0.15855765,-0.17524719,-0.15330505,0.08358765,0.24738817
1770843261957,0.17696595,-0.04439974,-1.9574294,0.010426626,0.018062685,-0.011043906,-0.17524719,-0.15330505,0.08358765,0.24738817
1770843261957,0.23851097,-0.051263332,-1.6204066,0.07924162,-0.01130357,0.14127982,-0.4524231,-0.22096252,0.089538574,0.5113983
1770843261957,0.25774103,-0.10993242,-1.1507797,0.043081164,-0.063795425,0.3075862,-0.4524231,-0.22096252,0.089538574,0.5113983
